SpeakerID,Filename,SNR_dB
5,5a26d_EN-OL-RC-538_2.wav,100.0
5,5a44c_EN-OL-RC-538_1.wav,73.08
5,5c8c_EN-OL-RC-538_1.wav,59.76
5,5a4b_EN-OL-RC-538_2.wav,29.5
5,5b35g_EN-OL-RC-538_2.wav,96.05
5,5a13a_EN-OL-RC-538_2.wav,75.32
5,5a34b_EN-OL-RC-538_2.wav,91.75
5,5a23k_EN-OL-RC-538_2.wav,37.61
5,5b5f_EN-OL-RC-538_2.wav,78.56
5,5b17c_EN-OL-RC-538_1.wav,66.82
5,5a47c_EN-OL-RC-538_1.wav,91.41
5,5a7j_EN-OL-RC-538_2.wav,91.52
5,5b24g_EN-OL-RC-538_1.wav,96.19
5,5d38g_EN-OL-RC-538_1.wav,96.31
5,5a43c_EN-OL-RC-538_2.wav,95.06
5,5a22k_EN-OL-RC-538_1.wav,37.95
5,5b36k_EN-OL-RC-538_1.wav,80.09
5,5c23c_EN-OL-RC-538_2.wav,97.94
5,5b28k_EN-OL-RC-538_2.wav,70.07
5,5b24c_EN-OL-RC-538_1.wav,98.12
5,5b6c_EN-OL-RC-538_2.wav,52.67
5,5d51c_EN-OL-RC-538_1.wav,89.97
5,5b47f_EN-OL-RC-538_2.wav,61.32
5,5a42c_EN-OL-RC-538_2.wav,83.52
5,5a15a_EN-OL-RC-538_2.wav,52.47
5,5a1f_EN-OL-RC-538_2.wav,60.56
4,4a2g_EN-OL-RC-426_2.wav,96.62
4,4b29g_EN-OL-RC-426_1.wav,100.0
4,4a2g_EN-OL-RC-426_1.wav,100.0
4,4c38a_EN-OL-RC-426_2.wav,87.67
4,4a34a_EN-OL-RC-426_1.wav,67.17
4,4a22c_EN-OL-RC-426_1.wav,90.8
4,4a30g_EN-OL-RC-426_1.wav,100.0
4,4a47j_EN-OL-RC-426_1.wav,48.66
4,4a47a_EN-OL-RC-426_2.wav,91.39
4,4a51g_EN-OL-RC-426_1.wav,53.97
4,4b25k_EN-OL-RC-426_1.wav,100.0
4,4a52g_EN-OL-RC-426_1.wav,93.08
4,4a31k_EN-OL-RC-426_2.wav,97.76
4,4b27a_EN-OL-RC-426_2.wav,44.81
4,4a48f_EN-OL-RC-426_1.wav,57.21
4,4b45k_EN-OL-RC-426_1.wav,60.58
4,4b8c_EN-OL-RC-426_1.wav,93.05
4,4a13g_EN-OL-RC-426_1.wav,79.2
4,4d37g_EN-OL-RC-426_2.wav,61.86
4,4c33b_EN-OL-RC-426_2.wav,98.5
4,4a8h_EN-OL-RC-426_1.wav,96.39
4,4a30d_EN-OL-RC-426_2.wav,91.8
4,4b18k_EN-OL-RC-426_2.wav,86.02
4,4b45g_EN-OL-RC-426_2.wav,100.0
4,4a35f_EN-OL-RC-426_2.wav,97.47
4,4a42f_EN-OL-RC-426_2.wav,99.76
4,4c20b_EN-OL-RC-426_2.wav,77.66
4,4a10k_EN-OL-RC-426_2.wav,98.13
4,4b32b_EN-OL-RC-426_1.wav,38.96
4,4b8c_EN-OL-RC-426_2.wav,73.88
4,4b43g_EN-OL-RC-426_2.wav,95.4
4,4b29b_EN-OL-RC-426_1.wav,66.87
4,4c33b_EN-OL-RC-426_1.wav,98.6
4,4c35g_EN-OL-RC-426_2.wav,100.0
4,4b33g_EN-OL-RC-426_2.wav,96.92
4,4c27g_EN-OL-RC-426_2.wav,98.23
4,4a30f_EN-OL-RC-426_2.wav,96.63
4,4a6j_EN-OL-RC-426_1.wav,71.24
4,4b37k_EN-OL-RC-426_1.wav,54.82
4,4a25f_EN-OL-RC-426_2.wav,84.18
4,4b42g_EN-OL-RC-426_1.wav,88.36
4,4a40a_EN-OL-RC-426_1.wav,79.29
4,4b8k_EN-OL-RC-426_2.wav,97.19
4,4a38d_EN-OL-RC-426_2.wav,89.32
4,4c45g_EN-OL-RC-426_2.wav,47.55
4,4b1a_EN-OL-RC-426_2.wav,62.15
4,4a43g_EN-OL-RC-426_1.wav,77.4
4,4b12a_EN-OL-RC-426_2.wav,66.77
4,4c2b_EN-OL-RC-426_1.wav,99.68
4,4a18b_EN-OL-RC-426_1.wav,86.53
4,4c34b_EN-OL-RC-426_1.wav,69.02
4,4a27j_EN-OL-RC-426_2.wav,55.11
4,4a11g_EN-OL-RC-426_1.wav,92.53
